asset_id,width,height,uri,labels
45519,832,832,s3://mls.godfather/data_drives/disk1/dataNode/quentin-logo-test-3/image/0/0/0/4/00045519.jpg," 2 0.4868531639759357 0.9000416902395395 0.7872926180179303 0.17016080709604117
 2 0.69921875 0.7060546875 0.57421875 0.1328125
 2 0.21163561940193176 0.6962741705087515 0.38102033963570225 0.1589634235088642
 2 0.48087151233966535 0.5135127947880671 0.6766448020935059 0.19218745598426232
 2 0.50048828125 0.220703125 0.0048828125 0.005859375
 2 0.4931640625 0.208984375 0.005859375 0.005859375
 2 0.482421875 0.1376953125 0.005859375 0.005859375
 2 0.46533203125 0.10986328125 0.0048828125 0.0048828125
 2 0.46533203125 0.10595703125 0.0048828125 0.0048828125
 2 0.4663086487696721 0.17431640625 0.14022287955650917 0.2101906996506911
 2 0.91943359375 0.04833984375 0.0966796875 0.0419921875
 2 0.7890625 0.04833984375 0.166015625 0.0439453125 
 1 0.479 0.3233 0.6478 0.5913
"
15779,832,832,s3://mls.godfather/data_drives/disk2/dataNode/quentin-logo-test-3/image/0/0/0/1/00015779.jpg," 2 0.5079492422250601 0.6953320503234863 0.057632813086876504 0.034992144658015326
 2 0.5614690047044021 0.6831182699937087 0.04448641263521635 0.0260469730083759
 2 0.3939340848189134 0.27890434631934535 0.29169533802912784 0.11820114575899564
 2 0.3939162767850436 0.14965857909275934 0.34949544759897083 0.1443470991574801 
 1 0.4561 0.4561 0.4123 0.4724
1 0.1641 0.1244 0.0228 0.0565
1 0.3894 0.149 0.3197 0.113
1 0.1376 0.0907 0.0228 0.03
1 0.6412 0.0228 0.0637 0.0192
"
17791,832,832,s3://mls.godfather/data_drives/disk7/dataNode/quentin-logo-test-3/image/0/0/0/1/00017791.jpg," 2 0.8458638191223145 0.9150770260737493 0.07556467789870042 0.027077087989220254
 2 0.89892578125 0.912109375 0.0283203125 0.0234375
 2 0.88818359375 0.88818359375 0.0048828125 0.0087890625
 2 0.8662004470825195 0.8908105996938852 0.05016649686373197 0.025615692138671875
 2 0.8273959526648889 0.8697448510390061 0.08271613487830529 0.03157652341402494
 2 0.2009277710547814 0.7634278810941256 0.01611328125 0.01611328125
 2 0.2763671875 0.751953125 0.025390625 0.013671875
 2 0.10009765625 0.69580078125 0.0126953125 0.0205078125
 2 0.15830079867289618 0.6544922315157377 0.07714840999016395 0.06757809565617488
 2 0.2928246259689331 0.3645855463468112 0.07327991265517014 0.06357801877535306 
 1 0.2314 0.7206 0.0421 0.0685
1 0.2025 0.7055 0.0204 0.0337
1 0.2698 0.7194 0.0204 0.0276
1 0.2704 0.7488 0.0168 0.0216
1 0.2788 0.6971 0.0168 0.0216
1 0.1995 0.7638 0.0144 0.018
1 0.1911 0.7302 0.012 0.0156
1 0.2608 0.6959 0.012 0.0144
"
29064,832,832,s3://mls.godfather/data_drives/disk4/dataNode/quentin-logo-test-3/image/0/0/0/2/00029064.jpg," 2 0.5048828125 0.97802734375 0.083984375 0.0185546875
 2 0.34029802909264195 0.9790888933035043 0.21996395404522234 0.024810277498685397
 2 0.6763152892772968 0.976010616009052 0.17518267264732948 0.027468461256760817
 2 0.7123771814199594 0.6515042598430927 0.12121978172889122 0.030166259178748496
 2 0.4795589263622577 0.6168226462144119 0.17439728516798753 0.031218968904935397
 2 0.33990323543548584 0.6146760720473069 0.09462189674377441 0.03223001039945162
 2 0.48185335672818697 0.5581113008352426 0.1539776508624737 0.027424445519080527
 2 0.35941114792456996 0.5582692623138428 0.06751761069664589 0.03394401990450346
 2 0.7524948853712815 0.5379919822399433 0.2947789705716647 0.07603788375854492
 2 0.20430750571764433 0.5394967886117789 0.2020159776394184 0.08788460951585036
 2 0.4929000230935904 0.35856881508460414 0.1860489845275879 0.04581025930551382
 2 0.5073577624100906 0.19558866207416242 0.15510988235473633 0.049995128925030045 
 1 0.476 0.3978 0.113 0.0361
1 0.5012 0.1983 0.2308 0.0913
1 0.7091 0.652 0.1202 0.0276
"
35666,832,832,s3://mls.godfather/data_drives/disk4/dataNode/quentin-logo-test-3/image/0/0/0/3/00035666.jpg," 2 0.3172936806311974 0.5970140787271353 0.043527969947228067 0.04170047319852389
 2 0.27111326731168306 0.5904882137592022 0.06464840815617488 0.0400390625 
 1 0.2812 0.5463 0.0288 0.0373
"
20077,832,832,s3://mls.godfather/data_drives/disk7/dataNode/quentin-logo-test-3/image/0/0/0/2/00020077.jpg," 2 0.50048828125 0.7197265625 0.0537109375 0.044921875
 2 0.55322265625 0.71728515625 0.0556640625 0.0458984375
 2 0.5283203125 0.68505859375 0.0107421875 0.0107421875
 2 0.3818359375 0.3544921875 0.03515625 0.029296875
 2 0.23046875 0.28955078125 0.0234375 0.0126953125
 2 0.5255025900327243 0.2700108839915349 0.13443825795100287 0.047236937742966875 
 1 0.5282 0.2746 0.2127 0.0637
"
27932,832,832,s3://mls.godfather/data_drives/disk6/dataNode/quentin-logo-test-3/image/0/0/0/2/00027932.jpg,"  
 1 0.6148 0.6827 0.3329 0.1827
"
30472,832,832,s3://mls.godfather/data_drives/disk6/dataNode/quentin-logo-test-3/image/0/0/0/3/00030472.jpg," 2 0.03949519160848398 0.9721439434931829 0.07226562786560792 0.040033120375413164
 2 0.17596905048076922 0.9218375132634089 0.03185092485868014 0.033052884615384616
 2 0.216796875 0.89404296875 0.017578125 0.0166015625
 2 0.3212889891404372 0.8632813967191256 0.01171875 0.01171875
 2 0.3162081516706027 0.8279973910405085 0.0852047663468581 0.06834903130164513
 2 0.4079776910635141 0.778470516204834 0.07376802884615384 0.06520440028263973
 2 0.54541015625 0.6728515258202186 0.05224037170410156 0.04433595217191256
 2 0.5114746827345628 0.5007324952345628 0.01318359375 0.01318359375
 2 0.51220703125 0.47900390625 0.0087890625 0.0107421875
 2 0.5267881063314584 0.4729761527134822 0.016803631415733926 0.014783162337083083
 2 0.5375546125265268 0.45745376440194935 0.021504658919114333 0.028006627009465143
 2 0.49109768867492676 0.4385859416081355 0.12771096596351036 0.1488359891451322 
 1 0.4922 0.4591 0.0901 0.1563
1 0.2049 0.6412 0.107 0.2248
1 0.3185 0.5877 0.0889 0.1971
1 0.4123 0.5595 0.0697 0.1719
1 0.2224 0.4549 0.0409 0.1118
1 0.0583 0.4784 0.0493 0.1346
1 0.3287 0.4255 0.0325 0.0938
1 0.0589 0.6845 0.1178 0.2608
"
29770,832,832,s3://mls.godfather/data_drives/disk2/dataNode/quentin-logo-test-3/image/0/0/0/2/00029770.jpg," 2 0.69775390625 0.49853515625 0.0048828125 0.0048828125
 2 0.7129496060884916 0.4751533544980563 0.0782178732065054 0.0945121691777156 
 1 0.7121 0.4694 0.0829 0.1767
"
27854,832,832,s3://mls.godfather/data_drives/disk6/dataNode/quentin-logo-test-3/image/0/0/0/2/00027854.jpg,"  
 1 0.6346 0.4507 0.0649 0.0986
"
34707,832,832,s3://mls.godfather/data_drives/disk2/dataNode/quentin-logo-test-3/image/0/0/0/3/00034707.jpg," 2 0.1015625 0.40380859375 0.01953125 0.0087890625 
 1 0.0751 0.4002 0.0998 0.024
1 0.1172 0.2169 0.0252 0.1358
1 0.3642 0.2614 0.0216 0.0925
1 0.3329 0.2746 0.0216 0.0925
"
33082,832,832,s3://mls.godfather/data_drives/disk2/dataNode/quentin-logo-test-3/image/0/0/0/3/00033082.jpg," 2 0.453125 0.40673828125 0.177734375 0.1201171875 
 1 0.4375 0.3744 0.6298 0.4675
"
26188,832,832,s3://mls.godfather/data_drives/disk7/dataNode/quentin-logo-test-3/image/0/0/0/2/00026188.jpg," 2 0.9320842669560359 0.6810159683227539 0.031185663663423978 0.013205895057091346
 2 0.958984375 0.6787109375 0.013671875 0.009765625 
 1 0.2548 0.518 0.0192 0.0625
1 0.5018 0.6286 0.0637 0.0673
1 0.7518 0.5096 0.0228 0.0625
"
19498,832,832,s3://mls.godfather/data_drives/disk7/dataNode/quentin-logo-test-3/image/0/0/0/1/00019498.jpg," 2 0.3177348008522621 0.728671330672044 0.3362331206981952 0.11172052530141977
 2 0.7009607094984788 0.7276569146376389 0.3047355505136343 0.1096343260544997 
 1 0.4958 0.3425 0.4171 0.5457
"
5676,832,832,s3://mls.godfather/data_drives/disk6/dataNode/quentin-logo-test-3/image/0/0/0/0/00005676.jpg," 2 0.91552734375 0.55712890625 0.0048828125 0.0048828125
 2 0.7796346774468055 0.4835152809436505 0.4542480248671312 0.3161734434274527
 2 0.29097392008854794 0.4580416129185603 0.34375293438251203 0.2968829595125638 
 1 0.2746 0.4712 0.4603 0.762
"
17316,832,832,s3://mls.godfather/data_drives/disk5/dataNode/quentin-logo-test-3/image/0/0/0/1/00017316.jpg," 2 0.4934723193828876 0.5749304477985089 0.09048777360182542 0.030983924865722656 
 1 0.491 0.5084 0.0397 0.0337
"
41350,832,832,s3://mls.godfather/data_drives/disk2/dataNode/quentin-logo-test-3/image/0/0/0/4/00041350.jpg,"  
 1 0.2957 0.4165 0.0457 0.0733
"
32675,832,832,s3://mls.godfather/data_drives/disk3/dataNode/quentin-logo-test-3/image/0/0/0/3/00032675.jpg," 2 0.2568359375 0.36279296875 0.080078125 0.1298828125 
 1 0.5757 0.4231 0.1178 0.3654
"
4426,832,832,s3://mls.godfather/data_drives/disk5/dataNode/quentin-logo-test-3/image/0/0/0/0/00004426.jpg," 2 0.52880859375 0.43994140625 0.0283203125 0.0185546875
 2 0.6259765625 0.30078125 0.005859375 0.0078125 
 1 0.6226 0.3197 0.0337 0.0962
"
6705,832,832,s3://mls.godfather/data_drives/disk6/dataNode/quentin-logo-test-3/image/0/0/0/0/00006705.jpg," 2 0.4919030482952411 0.6519052615532508 0.0738840103149414 0.24750390419593224
 2 0.5009765625 0.498046875 0.029296875 0.029296875 
 1 0.366 0.4633 0.1695 0.256
1 0.7043 0.2819 0.1659 0.2151
"
23160,832,832,s3://mls.godfather/data_drives/disk6/dataNode/quentin-logo-test-3/image/0/0/0/2/00023160.jpg," 2 0.97021484375 0.9814453125 0.0537109375 0.02734375
 2 0.8896308678847092 0.9807762366074783 0.102019163278433 0.024398290193997897
 2 0.05339429069023866 0.7764410972595215 0.12101604273686042 0.17615853823148286
 2 0.6337304482093225 0.2562695099757268 0.00898434565617488 0.019765633803147536
 2 0.6405468720656174 0.22613279636089617 0.017499923706054688 0.03812496478740986
 2 0.8351561839763935 0.14589844300196722 0.06699217282808743 0.04628905883202186
 2 0.7745245786813589 0.12733647915033194 0.085570922264686 0.0466847328039316
 2 0.7064338830801157 0.10864545290286724 0.052114046536959134 0.03900506863227257 
 1 0.0781 0.7722 0.1538 0.1791
"
41012,832,832,s3://mls.godfather/data_drives/disk6/dataNode/quentin-logo-test-3/image/0/0/0/4/00041012.jpg," 2 0.724609375 0.7001953125 0.009765625 0.009765625
 2 0.72998046875 0.6982421875 0.0185546875 0.01953125
 2 0.56494140625 0.68408203125 0.0048828125 0.0048828125
 2 0.560546875 0.6845703125 0.005859375 0.005859375
 2 0.810546875 0.6806640625 0.005859375 0.005859375
 2 0.80712890625 0.67626953125 0.0048828125 0.0048828125
 2 0.80712890625 0.67236328125 0.0048828125 0.0048828125
 2 0.80322265625 0.67236328125 0.0048828125 0.0048828125
 2 0.81103515625 0.671875 0.0048828125 0.005859375
 2 0.79931640625 0.671875 0.0048828125 0.005859375
 2 0.8275567201467661 0.6768538401677058 0.011542613689716045 0.01842660170335036
 2 0.8046875 0.67626953125 0.029296875 0.0224609375
 2 0.6396484375 0.6708984375 0.01171875 0.013671875
 2 0.14306640625 0.63720703125 0.0048828125 0.0048828125
 2 0.142578125 0.6337890625 0.005859375 0.005859375
 2 0.13134765625 0.62939453125 0.0048828125 0.0048828125
 2 0.10400390625 0.62548828125 0.0048828125 0.0048828125
 2 0.296875 0.62158203125 0.01171875 0.0048828125
 2 0.7976900981022761 0.6328838421748235 0.05486018841083233 0.05439457526573768
 2 0.3364527810078401 0.6618862702296331 0.6090313769303836 0.24055147171020508 
 1 0.4946 0.4447 0.9796 0.6803
"
36385,832,832,s3://mls.godfather/data_drives/disk7/dataNode/quentin-logo-test-3/image/0/0/0/3/00036385.jpg," 2 0.2646484375 0.69921875 0.015625 0.01171875
 2 0.31494140625 0.59326171875 0.0361328125 0.0185546875
 2 0.3505859375 0.5927734375 0.03515625 0.01953125
 2 0.24410427533663237 0.5430479599879339 0.10403904548058143 0.0313567014840933
 2 0.37353515625 0.5341796875 0.0087890625 0.013671875
 2 0.33496421117048997 0.5361937376169058 0.08147076460031363 0.026783576378455527 
 1 0.4453 0.6148 0.0156 0.0901
"
42388,832,832,s3://mls.godfather/data_drives/disk5/dataNode/quentin-logo-test-3/image/0/0/0/4/00042388.jpg," 2 0.5166015625 0.62255859375 0.017578125 0.0146484375
 2 0.56787109375 0.61572265625 0.0048828125 0.0048828125
 2 0.4852051001328688 0.6309081774491531 0.03623045407808744 0.0454101195702186
 2 0.5646973389845628 0.6184082764845628 0.02197265625 0.02197265625
 2 0.462890625 0.6083984375 0.005859375 0.005859375
 2 0.458984375 0.6083984375 0.005859375 0.005859375
 2 0.5703125 0.59619140625 0.005859375 0.0048828125
 2 0.46435546875 0.44970703125 0.0048828125 0.0048828125
 2 0.48828125 0.44580078125 0.005859375 0.0048828125
 2 0.48388671875 0.44580078125 0.0048828125 0.0048828125
 2 0.5095647114973801 0.5441411091731145 0.31327566733727086 0.32265971257136417
 2 0.49072265625 0.39111328125 0.0048828125 0.0048828125
 2 0.48876953125 0.38525390625 0.0048828125 0.0048828125
 2 0.48486328125 0.38525390625 0.0048828125 0.0048828125
 2 0.48876953125 0.38720703125 0.0224609375 0.0166015625 
 1 0.5018 0.5084 0.2921 0.6226
"
17994,832,832,s3://mls.godfather/data_drives/disk2/dataNode/quentin-logo-test-3/image/0/0/0/1/00017994.jpg," 2 0.28281011948218715 0.4725372057694655 0.0450739860534668 0.03212947111863356
 2 0.372949270101694 0.43779303477360654 0.0244140625 0.01894532717191256
 2 0.40936699280372035 0.42497864136329067 0.03175834509042593 0.01797943848830003
 2 0.46417019917414737 0.4044049336360051 0.10220006796029898 0.04953780541053185
 2 0.3662425371316763 0.322733787389902 0.029084315666785605 0.024787499354435846
 2 0.7148654277508075 0.3326102770291842 0.1858026797954853 0.06740305973933293
 2 0.4671635444347675 0.3432278266319862 0.21134739655714768 0.1300802230834961
 2 0.3984375183398907 0.3061523712598361 0.02617186766404372 0.018945345511803262
 2 0.543426330272968 0.22601370628063494 0.10345767094538762 0.06523255201486441
 2 0.9945214711702787 0.02219726059299249 0.012441415053147536 0.02896484904564344 
 1 0.4688 0.3462 0.1923 0.1466
1 0.6989 0.2674 0.0445 0.0805
1 0.0871 0.3702 0.0228 0.1298
"
8854,832,832,s3://mls.godfather/data_drives/disk2/dataNode/quentin-logo-test-3/image/0/0/0/0/00008854.jpg," 2 0.12482765087714562 0.925005839421199 0.04802388411301833 0.032686086801382214
 2 0.4808941987844614 0.858000058394212 0.04759788513183594 0.03524376795842098
 2 0.2301815656515268 0.8054918509263259 0.024011942056509163 0.021943972660945013
 2 0.25761717099409837 0.8011718163123498 0.042171900088970475 0.022624969482421875
 2 0.626953125 0.7861328125 0.025390625 0.015625
 2 0.5914391187521127 0.7823860828693097 0.04799648431631235 0.023369789123535156
 2 0.36181640625 0.78125 0.0361328125 0.01953125
 2 0.30763110747704137 0.7370772361755371 0.04326684658343975 0.03517334277813251
 2 0.65673828125 0.71826171875 0.0166015625 0.0107421875
 2 0.40576171875 0.71337890625 0.0263671875 0.0126953125
 2 0.15244141450295082 0.6789062573359563 0.02089844300196721 0.02070302229661208
 2 0.829638774578388 0.673193308023306 0.01865225571852464 0.01376951657808744
 2 0.179732084274292 0.6751315043522761 0.042194256415733926 0.02401586679311899
 2 0.2119140625 0.669921875 0.01171875 0.009765625
 2 0.23650033657367414 0.6071423383859488 0.040979165297288164 0.02854310549222506
 2 0.35781251467191255 0.5833008289337158 0.0166015625 0.01308584213256836
 2 0.400390625 0.47705078125 0.017578125 0.0107421875
 2 0.7029243982755221 0.4752612847548265 0.03164063967191256 0.020856197063739482
 2 0.2869140551640437 0.39560547241797817 0.02070313233595628 0.01972656983595628
 2 0.30419921875 0.39404296875 0.0205078125 0.0126953125
 2 0.43523097038269043 0.23808022645803598 0.03061811740581806 0.019933370443490837
 2 0.6318359375 0.20654296875 0.025390625 0.0244140625 
 1 0.4399 0.2079 0.0577 0.0865
1 0.491 0.3323 0.0589 0.0877
1 0.4081 0.4489 0.0613 0.095
1 0.5541 0.4423 0.0601 0.0938
1 0.7019 0.4435 0.0553 0.0841
1 0.2362 0.5697 0.0565 0.1082
1 0.3648 0.5529 0.0541 0.0938
1 0.3095 0.7037 0.0469 0.0998
1 0.4117 0.6821 0.0541 0.0901
1 0.6671 0.6857 0.0625 0.0974
1 0.1334 0.8888 0.0721 0.1094
1 0.485 0.8245 0.0613 0.101
1 0.7392 0.8383 0.0553 0.0974
1 0.8371 0.8576 0.0589 0.0998
"
4957,832,832,s3://mls.godfather/data_drives/disk1/dataNode/quentin-logo-test-3/image/0/0/0/0/00004957.jpg," 2 0.69287109375 0.6865234375 0.0244140625 0.015625
 2 0.65966796875 0.6865234375 0.0498046875 0.01953125
 2 0.6214748529287485 0.6855349540710449 0.03236946692833534 0.031226158142089844
 2 0.32234778771033656 0.6422445590679462 0.06278045360858624 0.027624130249023438
 2 0.23932788922236517 0.6323979451106145 0.09766457631037785 0.0373692145714393
 2 0.15725877651801476 0.4919879619891827 0.04542004145108736 0.021291219271146335
 2 0.11066692609053391 0.4549643076383151 0.03592951481158917 0.02618122100830078 
 1 0.6665 0.6046 0.1358 0.0769
"
44842,832,832,s3://mls.godfather/data_drives/disk4/dataNode/quentin-logo-test-3/image/0/0/0/4/00044842.jpg," 2 0.7111745614271897 0.7938348696782038 0.10963095151461087 0.08623379927415115
 2 0.8828493998600886 0.8043282215411847 0.22420399005596453 0.11558452019324669
 2 0.8197808265686035 0.6982113764836237 0.37714452009934646 0.14929507328913763
 2 0.8029043491070087 0.5932841300964355 0.09089352534367488 0.03278614924504207
 2 0.7092548517080454 0.5686373710632324 0.04444107642540565 0.03844642639160156 
 1 0.8059 0.7055 0.3834 0.4639
"
25653,832,832,s3://mls.godfather/data_drives/disk2/dataNode/quentin-logo-test-3/image/0/0/0/2/00025653.jpg," 2 0.94482421875 0.97021484375 0.0302734375 0.0166015625
 2 0.87548828125 0.9697265625 0.0322265625 0.015625
 2 0.9111328125 0.96923828125 0.0390625 0.0185546875
 2 0.34765625 0.95263671875 0.103515625 0.0537109375
 2 0.9331443493182843 0.9414752079890325 0.05231270423302284 0.019925044133112982
 2 0.140625 0.94921875 0.103515625 0.05078125
 2 0.24604493838090163 0.9483886865469126 0.0925582555624155 0.05237241891714243
 2 0.6217774061056284 0.7269530663123498 0.10486936569213867 0.11117993868314303
 2 0.55029296875 0.5439453125 0.1748046875 0.15234375
 2 0.03271484375 0.484375 0.0068359375 0.009765625
 2 0.7317576041588416 0.4648597607245812 0.014904609093299279 0.03811795894916241
 2 0.02001953125 0.4150390625 0.0048828125 0.005859375
 2 0.5527814351595365 0.4152101003206693 0.12638304783747747 0.13669395446777344
 2 0.7306076930119441 0.40725361383878267 0.013887405395507812 0.08610648375291091
 2 0.03190021044932879 0.45386400589576137 0.05480747612623068 0.2007605112515963
 2 0.9634655805734488 0.4835094671982985 0.06459727654090294 0.3173582370464618
 2 0.7150391798753005 0.34072267092191255 0.06210943368765024 0.0615234375
 2 0.0234375 0.30029296875 0.0078125 0.0224609375
 2 0.0551405199445211 0.321201544541579 0.09480194518199334 0.10097254239595853
 2 0.753792982835036 0.3512886946017926 0.05266306950495793 0.2791290833399846 
 1 0.1611 0.5216 0.1683 0.6538
1 0.8606 0.4814 0.1587 0.6623
"
17578,832,832,s3://mls.godfather/data_drives/disk4/dataNode/quentin-logo-test-3/image/0/0/0/1/00017578.jpg," 2 0.828125 0.59716796875 0.048828125 0.0185546875
 2 0.8276143074035645 0.5744469349200909 0.046511063208946817 0.01759624481201172
 2 0.8384227019089919 0.5516158984257624 0.07016431368314303 0.020714759826660156
 2 0.8583984375 0.52783203125 0.025390625 0.0126953125
 2 0.81591796875 0.52685546875 0.0205078125 0.0126953125
 2 0.82568359375 0.50439453125 0.0439453125 0.0146484375
 2 0.8276556821969839 0.4690489952380841 0.054224381080040567 0.01951771516066331
 2 0.8486328125 0.3642577758202186 0.064453125 0.033203125
 2 0.78759765625 0.36328125 0.0615234375 0.033203125 
 1 0.3984 0.3474 0.0901 0.1514
1 0.7428 0.369 0.0288 0.0481
1 0.8203 0.3678 0.1142 0.0409
1 0.8281 0.7782 0.1514 0.2079
"
13141,832,832,s3://mls.godfather/data_drives/disk5/dataNode/quentin-logo-test-3/image/0/0/0/1/00013141.jpg,"  
 1 0.6593 0.5559 0.5901 0.3762
"
43257,832,832,s3://mls.godfather/data_drives/disk6/dataNode/quentin-logo-test-3/image/0/0/0/4/00043257.jpg," 2 0.361328125 0.98876953125 0.01953125 0.0146484375
 2 0.2080078125 0.98876953125 0.07421875 0.0185546875
 2 0.1201171875 0.98828125 0.033203125 0.015625
 2 0.054214841757829375 0.9890627494225135 0.10672303862296618 0.019762772780198317
 2 0.30126953125 0.98779296875 0.0888671875 0.0185546875
 2 0.830078125 0.98583984375 0.146484375 0.0185546875
 2 0.9516949653625488 0.9859272883488581 0.07811186863825871 0.029635796180138223
 2 0.5932319714472845 0.6900132986215445 0.07906187497652493 0.026154004610501803
 2 0.77587890625 0.6630859375 0.0556640625 0.01171875
 2 0.6195621490478516 0.6531785084651067 0.0899492410513071 0.020941954392653245
 2 0.4198432518885686 0.5897591847639817 0.079619811131404 0.058736324310302734
 2 0.5611510643592248 0.5842689367441031 0.16864512516902044 0.10904180086576022
 2 0.5956517916459304 0.5279878469613882 0.0321808961721567 0.012003678541917067 
 1 0.5481 0.5865 0.1779 0.1298
"
38903,832,832,s3://mls.godfather/data_drives/disk5/dataNode/quentin-logo-test-3/image/0/0/0/3/00038903.jpg," 2 0.3051757445702186 0.79248046875 0.0849609375 0.0185546875
 2 0.37793773871201736 0.7917699447044959 0.055518847245436445 0.023924827575683594
 2 0.44384765625 0.7890625 0.0595703125 0.017578125
 2 0.5001121667715219 0.7628548695490911 0.04819356478177584 0.02111963125375601
 2 0.1290136713248033 0.7409472832312951 0.04162108898162842 0.02978515625
 2 0.33642578125 0.720703125 0.0419921875 0.025390625
 2 0.83203125 0.6982421875 0.017578125 0.009765625
 2 0.8937011498671311 0.6973144457890437 0.01677725865290715 0.010566491347092848
 2 0.525390625 0.61181640625 0.068359375 0.0146484375
 2 0.1259765625 0.58740234375 0.005859375 0.0068359375
 2 0.53076171875 0.58642578125 0.0927734375 0.0283203125
 2 0.42724609375 0.54248046875 0.0361328125 0.0107421875
 2 0.376953125 0.50390625 0.02734375 0.01171875
 2 0.57763671875 0.29150390625 0.0087890625 0.0146484375 
 1 0.3383 0.7175 0.0589 0.0505
1 0.6827 0.6953 0.0505 0.0325
"
42551,832,832,s3://mls.godfather/data_drives/disk1/dataNode/quentin-logo-test-3/image/0/0/0/4/00042551.jpg," 2 0.6943160203786997 0.8345418709975022 0.08072743049034706 0.0180509273822491
 2 0.48191593243525577 0.3855423010312594 0.099059508397029 0.016819036923922025
 2 0.7110352149376502 0.1638355851173401 0.10239791870117188 0.023014426231384277
 2 0.42055678367614746 0.1591047323667086 0.35559914662287784 0.041683160341702975
 2 0.30516254901885986 0.132449759886815 0.1267724220569317 0.023166867402883675
 2 0.45649103017953724 0.12578356266021729 0.1527398182795598 0.028750126178448018 
 1 0.7139 0.1112 0.1154 0.0493
1 0.6935 0.8005 0.1034 0.0505
1 0.479 0.3504 0.1118 0.0541
"
12338,832,832,s3://mls.godfather/data_drives/disk7/dataNode/quentin-logo-test-3/image/0/0/0/1/00012338.jpg," 2 0.953125 0.9248046875 0.048828125 0.046875
 2 0.8423993770892804 0.9199390411376953 0.17971684382512018 0.05922273489145132
 2 0.2158203125 0.5439453125 0.0703125 0.0625
 2 0.1279296875 0.5390625 0.109375 0.078125
 2 0.045529949550445266 0.5383813197796161 0.060788472111408524 0.0737619400024414
 2 0.3446167982541598 0.5304005879622239 0.05753748233501728 0.06914531267606296
 2 0.28466796875 0.529296875 0.0712890625 0.0703125
 2 0.20751953125 0.2763671875 0.1435546875 0.095703125
 2 0.06918125656934884 0.26724841044499326 0.12742831615301278 0.11364995516263522
 2 0.3510822974718534 0.25550377368927 0.1442712453695444 0.10962161651024452
 2 0.9324997755197378 0.19949838748345008 0.074707398047814 0.06729355225196251
 2 0.93408203125 0.10302734375 0.0986328125 0.1123046875 
 1 0.9309 0.1022 0.0901 0.1106
1 0.9315 0.2013 0.0649 0.0613
1 0.5156 0.527 0.0433 0.0685
"
32553,832,832,s3://mls.godfather/data_drives/disk7/dataNode/quentin-logo-test-3/image/0/0/0/3/00032553.jpg," 2 0.24512909925900972 0.516589091374324 0.0574341737307035 0.023844352135291465
 2 0.24267578125 0.4541015625 0.0439453125 0.02734375 
 1 0.2422 0.4519 0.0397 0.024
"
27221,832,832,s3://mls.godfather/data_drives/disk5/dataNode/quentin-logo-test-3/image/0/0/0/2/00027221.jpg," 2 0.7414749218867376 0.7506070137023926 0.042282471290001504 0.022751221290001504
 2 0.7798436971811148 0.7435741424560547 0.0390625 0.02500005868765024
 2 0.341796875 0.64111328125 0.025390625 0.0185546875
 2 0.9511965971726638 0.6107328671675462 0.02588991018442007 0.014752644758958083
 2 0.4931455208705022 0.5455566552969126 0.20432556592501128 0.13217764634352464 
 1 0.4964 0.5511 0.2043 0.131
1 0.7356 0.7993 0.0144 0.0433
1 0.9724 0.8594 0.0264 0.0216
"
